started_at,ended_at,duration_seconds,user_messages,assistant_messages,tool_calls,known_total_tokens,estimated_total_tokens,limit_event_count,ended_after_limit_event
2026-05-03T12:57:19Z,2026-05-03T12:57:39Z,19,1,1,0,147,2293,0,false
2026-05-03T12:57:24Z,2026-05-03T12:57:29Z,4,1,1,0,180,2320,0,false
2026-05-03T12:57:30Z,2026-05-03T12:57:50Z,20,1,1,0,237,2293,0,false
2026-05-03T12:57:35Z,2026-05-03T12:57:41Z,5,1,1,0,229,2293,0,false
2026-05-03T12:57:42Z,2026-05-03T12:58:02Z,19,1,1,0,231,2293,0,false
2026-05-03T12:57:47Z,2026-05-03T12:57:53Z,5,1,1,0,171,2293,0,false
2026-05-03T12:57:54Z,2026-05-03T12:58:14Z,20,1,1,0,244,2322,0,false
2026-05-03T12:58:00Z,2026-05-03T12:58:05Z,5,1,1,0,130,2293,0,false
2026-05-03T12:58:06Z,2026-05-03T12:58:26Z,19,1,1,0,199,2293,0,false
2026-05-03T12:58:12Z,2026-05-03T12:58:18Z,6,1,1,0,207,2324,0,false
2026-05-03T12:58:19Z,2026-05-03T12:58:39Z,20,1,1,0,197,2293,0,false
2026-05-03T12:58:25Z,2026-05-03T12:58:29Z,4,1,1,0,200,2333,0,false
2026-05-03T12:58:30Z,2026-05-03T12:58:50Z,20,1,1,0,182,2293,0,false
2026-05-03T12:58:36Z,2026-05-03T12:58:41Z,4,1,1,0,172,2293,0,false
2026-05-03T12:58:41Z,2026-05-03T12:59:02Z,21,1,1,0,221,2293,0,false
2026-05-03T12:58:48Z,2026-05-03T12:58:52Z,4,1,1,0,171,2293,0,false
2026-05-03T12:58:53Z,2026-05-03T12:59:13Z,19,1,1,0,160,2293,0,false
2026-05-03T12:58:58Z,2026-05-03T12:59:03Z,4,1,1,0,209,2293,0,false
2026-05-03T12:59:03Z,2026-05-03T12:59:24Z,20,1,1,0,274,2293,0,false
2026-05-03T12:59:10Z,2026-05-03T12:59:15Z,5,1,1,0,317,2325,0,false
2026-05-03T12:59:16Z,2026-05-03T12:59:37Z,20,1,1,0,254,2293,0,false
2026-05-03T12:59:22Z,2026-05-03T12:59:29Z,6,1,1,0,197,2293,0,false
2026-05-03T12:59:30Z,2026-05-03T12:59:49Z,19,1,1,0,177,2325,0,false
2026-05-03T12:59:35Z,2026-05-03T12:59:40Z,4,1,1,0,235,2293,0,false
2026-05-03T12:59:41Z,2026-05-03T13:00:01Z,20,1,1,0,202,2293,0,false
2026-05-03T12:59:47Z,2026-05-03T12:59:56Z,8,1,1,0,142,2293,0,false
2026-05-03T12:59:56Z,2026-05-03T13:00:17Z,20,1,1,0,259,2293,0,false
2026-05-03T13:00:03Z,2026-05-03T13:00:08Z,5,1,1,0,158,2293,0,false
2026-05-03T13:00:09Z,2026-05-03T13:00:35Z,25,1,1,0,195,2293,0,false
2026-05-03T13:00:20Z,2026-05-03T13:00:25Z,4,1,1,0,211,2293,0,false
2026-05-03T13:00:26Z,2026-05-03T13:00:45Z,18,1,1,0,135,2293,0,false
2026-05-03T13:00:31Z,2026-05-03T13:00:35Z,4,1,1,0,175,2293,0,false
2026-05-03T13:00:36Z,2026-05-03T13:00:56Z,19,1,1,0,144,2293,0,false
2026-05-03T13:00:41Z,2026-05-03T13:00:47Z,5,1,1,0,221,2323,0,false
2026-05-03T13:00:48Z,2026-05-03T13:01:07Z,19,1,1,0,165,2293,0,false
2026-05-03T13:00:53Z,2026-05-03T13:00:58Z,5,1,1,0,185,2293,0,false
2026-05-03T13:00:59Z,2026-05-03T13:01:19Z,19,1,1,0,202,2331,0,false
2026-05-03T13:01:05Z,2026-05-03T13:01:11Z,6,1,1,0,247,2293,0,false
2026-05-03T13:01:12Z,2026-05-03T13:01:32Z,19,1,1,0,161,2293,0,false
2026-05-03T13:01:18Z,2026-05-03T13:01:22Z,4,1,1,0,152,2293,0,false
2026-05-03T13:01:23Z,2026-05-03T13:01:43Z,19,1,1,0,209,2293,0,false
2026-05-03T13:01:29Z,2026-05-03T13:01:33Z,4,1,1,0,186,2293,0,false
2026-05-03T13:01:34Z,2026-05-03T13:01:55Z,20,1,1,0,168,2293,0,false
2026-05-03T13:01:41Z,2026-05-03T13:01:45Z,4,1,1,0,164,2293,0,false
2026-05-03T13:01:46Z,2026-05-03T13:02:06Z,20,1,1,0,179,2293,0,false
2026-05-03T13:01:52Z,2026-05-03T13:01:59Z,7,1,1,0,188,2317,0,false
2026-05-03T13:02:00Z,2026-05-03T13:02:20Z,19,1,1,0,202,2330,0,false
2026-05-03T13:02:05Z,2026-05-03T13:02:10Z,5,1,1,0,162,2293,0,false
2026-05-03T13:02:11Z,2026-05-03T13:02:31Z,19,1,1,0,191,2327,0,false
2026-05-03T13:02:17Z,2026-05-03T13:02:23Z,5,1,1,0,230,2293,0,false
2026-05-03T13:02:24Z,2026-05-03T13:02:44Z,20,1,1,0,192,2293,0,false
2026-05-03T13:02:30Z,2026-05-03T13:02:35Z,4,1,1,0,188,2293,0,false
2026-05-03T13:02:36Z,2026-05-03T13:02:55Z,19,1,1,0,181,2293,0,false
2026-05-03T13:02:41Z,2026-05-03T13:02:45Z,4,1,1,0,160,2293,0,false
2026-05-03T13:02:46Z,2026-05-03T13:03:09Z,22,1,1,0,144,2293,0,false
2026-05-03T13:02:54Z,2026-05-03T13:03:00Z,6,1,1,0,321,2293,0,false
2026-05-03T13:03:01Z,2026-05-03T13:03:21Z,19,1,1,0,177,2328,0,false
2026-05-03T13:03:06Z,2026-05-03T13:03:12Z,5,1,1,0,221,2293,0,false
2026-05-03T13:03:13Z,2026-05-03T13:03:32Z,19,1,1,0,206,2293,0,false
2026-05-03T13:03:18Z,2026-05-03T13:03:22Z,3,1,1,0,150,2293,0,false
2026-05-03T13:03:23Z,2026-05-03T13:03:42Z,19,1,1,0,207,2293,0,false
2026-05-03T13:03:28Z,2026-05-03T13:03:35Z,6,1,1,0,150,2293,0,false
2026-05-03T13:03:36Z,2026-05-03T13:03:57Z,20,1,1,0,228,2293,0,false
2026-05-03T13:03:42Z,2026-05-03T13:03:46Z,3,1,1,0,128,2293,0,false
2026-05-03T13:03:47Z,2026-05-03T13:04:09Z,22,1,1,0,233,2293,0,false
2026-05-03T13:03:54Z,2026-05-03T13:03:59Z,4,1,1,0,211,2293,0,false
2026-05-03T13:04:00Z,2026-05-03T13:04:19Z,18,1,1,0,151,2293,0,false
2026-05-03T13:04:05Z,2026-05-03T13:04:09Z,4,1,1,0,224,2293,0,false
2026-05-03T13:04:10Z,2026-05-03T13:04:31Z,20,1,1,0,276,2293,0,false
2026-05-03T13:04:16Z,2026-05-03T13:04:23Z,6,1,1,0,226,2293,0,false
2026-05-03T13:04:24Z,2026-05-03T13:04:43Z,19,1,1,0,153,2293,0,false
2026-05-03T13:04:29Z,2026-05-03T13:04:36Z,6,1,1,0,240,2293,0,false
2026-05-03T13:04:36Z,2026-05-03T13:04:55Z,19,1,1,0,161,2293,0,false
2026-05-03T13:04:41Z,2026-05-03T13:04:46Z,4,1,1,0,179,2293,0,false
2026-05-03T13:04:46Z,2026-05-03T13:05:06Z,19,1,1,0,197,2293,0,false
2026-05-03T13:04:52Z,2026-05-03T13:04:56Z,4,1,1,0,140,2293,0,false
2026-05-03T13:04:57Z,2026-05-03T13:05:16Z,19,1,1,0,181,2320,0,false
2026-05-03T13:05:02Z,2026-05-03T13:05:07Z,4,1,1,0,210,2293,0,false
2026-05-03T13:05:08Z,2026-05-03T13:05:29Z,20,1,1,0,248,2324,0,false
2026-05-03T13:05:14Z,2026-05-03T13:05:19Z,4,1,1,0,225,2334,0,false
2026-05-03T13:05:20Z,2026-05-03T13:05:39Z,19,1,1,0,188,2293,0,false
2026-05-03T13:05:25Z,2026-05-03T13:05:30Z,4,1,1,0,171,2293,0,false
2026-05-03T13:05:31Z,2026-05-03T13:05:50Z,19,1,1,0,171,2293,0,false
2026-05-03T13:05:36Z,2026-05-03T13:05:40Z,4,1,1,0,204,2293,0,false
2026-05-03T13:05:41Z,2026-05-03T13:06:01Z,19,1,1,0,204,2293,0,false
2026-05-03T13:05:47Z,2026-05-03T13:05:51Z,4,1,1,0,202,2293,0,false
2026-05-03T13:05:52Z,2026-05-03T13:06:11Z,19,1,1,0,143,2293,0,false
2026-05-03T13:05:57Z,2026-05-03T13:06:02Z,4,1,1,0,210,2293,0,false
2026-05-03T13:06:03Z,2026-05-03T13:06:24Z,21,1,1,0,151,2293,0,false
2026-05-03T13:06:10Z,2026-05-03T13:06:14Z,4,1,1,0,165,2293,0,false
2026-05-03T13:06:15Z,2026-05-03T13:06:34Z,18,1,1,0,137,2293,0,false
2026-05-03T13:06:20Z,2026-05-03T13:06:27Z,7,1,1,0,299,2293,0,false
2026-05-03T13:06:28Z,2026-05-03T13:06:47Z,18,1,1,0,168,2293,0,false
2026-05-03T13:06:33Z,2026-05-03T13:06:39Z,5,1,1,0,211,2328,0,false
2026-05-03T13:06:40Z,2026-05-03T13:07:00Z,20,1,1,0,205,2293,0,false
2026-05-03T13:06:46Z,2026-05-03T13:06:50Z,4,1,1,0,144,2293,0,false
2026-05-03T13:06:51Z,2026-05-03T13:07:11Z,20,1,1,0,197,2293,0,false
2026-05-03T13:06:57Z,2026-05-03T13:07:01Z,4,1,1,0,172,2293,0,false
2026-05-03T13:07:02Z,2026-05-03T13:07:22Z,19,1,1,0,179,2293,0,false
2026-05-03T13:07:07Z,2026-05-03T13:07:14Z,6,1,1,0,171,2293,0,false
2026-05-03T13:07:15Z,2026-05-03T13:07:34Z,19,1,1,0,189,2293,0,false
2026-05-03T13:07:20Z,2026-05-03T13:07:24Z,3,1,1,0,192,2293,0,false
2026-05-03T13:07:25Z,2026-05-03T13:07:45Z,19,1,1,0,207,2333,0,false
2026-05-03T13:07:30Z,2026-05-03T13:07:37Z,6,1,1,0,151,2293,0,false
2026-05-03T13:07:38Z,2026-05-03T13:07:57Z,19,1,1,0,229,2293,0,false
2026-05-03T13:07:43Z,2026-05-03T13:07:48Z,4,1,1,0,183,2293,0,false
2026-05-03T13:07:49Z,2026-05-03T13:08:09Z,20,1,1,0,256,2293,0,false
2026-05-03T13:07:55Z,2026-05-03T13:07:59Z,4,1,1,0,140,2293,0,false
2026-05-03T13:08:00Z,2026-05-03T13:08:20Z,20,1,1,0,234,2293,0,false
2026-05-03T13:08:06Z,2026-05-03T13:08:12Z,6,1,1,0,381,2323,0,false
2026-05-03T13:08:13Z,2026-05-03T13:08:34Z,21,1,1,0,298,2293,0,false
2026-05-03T13:08:20Z,2026-05-03T13:08:23Z,3,1,1,0,110,2293,0,false
2026-05-03T13:08:24Z,2026-05-03T13:08:45Z,21,1,1,0,263,2330,0,false
2026-05-03T13:08:31Z,2026-05-03T13:08:38Z,6,1,1,0,375,2293,0,false
2026-05-03T13:08:39Z,2026-05-03T13:08:58Z,19,1,1,0,191,2293,0,false
2026-05-03T13:08:43Z,2026-05-03T13:08:47Z,3,1,1,0,152,2293,0,false
2026-05-03T13:08:48Z,2026-05-03T13:09:09Z,20,1,1,0,279,2293,0,false
2026-05-03T13:08:55Z,2026-05-03T13:08:59Z,4,1,1,0,183,2293,0,false
2026-05-03T13:09:00Z,2026-05-03T13:09:19Z,18,1,1,0,114,2293,0,false
2026-05-03T13:09:04Z,2026-05-03T13:09:11Z,6,1,1,0,215,2293,0,false
2026-05-03T13:09:12Z,2026-05-03T13:09:30Z,18,1,1,0,154,2293,0,false
2026-05-03T13:09:16Z,2026-05-03T13:09:21Z,4,1,1,0,171,2290,0,false
2026-05-03T13:09:22Z,2026-05-03T13:09:40Z,18,1,1,0,138,2293,0,false
2026-05-03T13:09:26Z,2026-05-03T13:09:31Z,4,1,1,0,219,2293,0,false
2026-05-03T13:09:32Z,2026-05-03T13:09:52Z,19,1,1,0,194,2293,0,false
2026-05-03T13:09:37Z,2026-05-03T13:09:43Z,5,1,1,0,213,2293,0,false
2026-05-03T13:09:44Z,2026-05-03T13:10:03Z,19,1,1,0,116,2293,0,false
2026-05-03T13:09:49Z,2026-05-03T13:09:55Z,6,1,1,0,259,2293,0,false
2026-05-03T13:09:56Z,2026-05-03T13:10:15Z,19,1,1,0,169,2330,0,false
2026-05-03T13:10:01Z,2026-05-03T13:10:07Z,5,1,1,0,200,2293,0,false
2026-05-03T13:10:08Z,2026-05-03T13:10:29Z,21,1,1,0,267,2293,0,false
2026-05-03T13:10:15Z,2026-05-03T13:10:19Z,4,1,1,0,170,2293,0,false
2026-05-03T13:10:20Z,2026-05-03T13:10:40Z,20,1,1,0,164,2293,0,false
2026-05-03T13:10:26Z,2026-05-03T13:10:30Z,4,1,1,0,143,2293,0,false
2026-05-03T13:10:31Z,2026-05-03T13:10:50Z,19,1,1,0,237,2293,0,false
2026-05-03T13:10:36Z,2026-05-03T13:10:40Z,4,1,1,0,168,2293,0,false
2026-05-03T13:10:41Z,2026-05-03T13:11:02Z,20,1,1,0,174,2293,0,false
2026-05-03T13:10:48Z,2026-05-03T13:10:53Z,5,1,1,0,206,2293,0,false
2026-05-03T13:10:54Z,2026-05-03T13:11:15Z,20,1,1,0,258,2293,0,false
2026-05-03T13:11:00Z,2026-05-03T13:11:06Z,5,1,1,0,184,2323,0,false
2026-05-03T13:11:07Z,2026-05-03T13:11:30Z,22,1,1,0,431,2418,0,false
2026-05-03T13:11:16Z,2026-05-03T13:11:21Z,5,1,1,0,196,2293,0,false
2026-05-03T13:11:22Z,2026-05-03T13:11:41Z,19,1,1,0,199,2334,0,false
2026-05-03T13:11:27Z,2026-05-03T13:11:32Z,4,1,1,0,206,2293,0,false
2026-05-03T13:11:33Z,2026-05-03T13:11:53Z,19,1,1,0,174,2293,0,false
2026-05-03T13:11:38Z,2026-05-03T13:11:45Z,6,1,1,0,309,2293,0,false
2026-05-03T13:11:46Z,2026-05-03T13:12:06Z,19,1,1,0,162,2293,0,false
2026-05-03T13:11:52Z,2026-05-03T13:11:56Z,4,1,1,0,171,2293,0,false
2026-05-03T13:11:57Z,2026-05-03T13:12:20Z,23,1,1,0,209,2293,0,false
2026-05-03T13:12:06Z,2026-05-03T13:12:11Z,4,1,1,0,247,2332,0,false
2026-05-03T13:12:11Z,2026-05-03T13:12:33Z,21,1,1,0,386,2293,0,false
2026-05-03T13:12:19Z,2026-05-03T13:12:24Z,5,1,1,0,243,2293,0,false
2026-05-03T13:12:25Z,2026-05-03T13:12:46Z,20,1,1,0,163,2293,0,false
2026-05-03T13:12:31Z,2026-05-03T13:12:37Z,5,1,1,0,169,2293,0,false
2026-05-03T13:12:38Z,2026-05-03T13:12:58Z,20,1,1,0,161,2293,0,false
2026-05-03T13:12:44Z,2026-05-03T13:12:50Z,6,1,1,0,258,2293,0,false
2026-05-03T13:12:50Z,2026-05-03T13:13:11Z,20,1,1,0,241,2293,0,false
2026-05-03T13:12:57Z,2026-05-03T13:13:01Z,4,1,1,0,150,2293,0,false
2026-05-03T13:13:02Z,2026-05-03T13:13:22Z,19,1,1,0,208,2293,0,false
2026-05-03T13:13:08Z,2026-05-03T13:13:13Z,4,1,1,0,201,2293,0,false
2026-05-03T13:13:14Z,2026-05-03T13:13:34Z,20,1,1,0,229,2293,0,false
2026-05-03T13:13:20Z,2026-05-03T13:13:24Z,4,1,1,0,159,2293,0,false
2026-05-03T13:13:25Z,2026-05-03T13:13:44Z,19,1,1,0,165,2293,0,false
2026-05-03T13:13:30Z,2026-05-03T13:13:34Z,4,1,1,0,159,2293,0,false
2026-05-03T13:13:35Z,2026-05-03T13:13:56Z,21,1,1,0,182,2293,0,false
2026-05-03T13:13:42Z,2026-05-03T13:13:46Z,4,1,1,0,211,2293,0,false
2026-05-03T13:13:47Z,2026-05-03T13:14:06Z,19,1,1,0,137,2293,0,false
2026-05-03T13:13:52Z,2026-05-03T13:13:57Z,4,1,1,0,179,2293,0,false
2026-05-03T13:13:58Z,2026-05-03T13:14:18Z,20,1,1,0,183,2293,0,false
2026-05-03T13:14:04Z,2026-05-03T13:14:09Z,4,1,1,0,169,2293,0,false
2026-05-03T13:14:09Z,2026-05-03T13:14:29Z,19,1,1,0,178,2293,0,false
2026-05-03T13:14:15Z,2026-05-03T13:14:19Z,4,1,1,0,167,2293,0,false
2026-05-03T13:14:20Z,2026-05-03T13:14:39Z,19,1,1,0,134,2293,0,false
2026-05-03T13:14:25Z,2026-05-03T13:14:35Z,9,1,1,0,271,2293,0,false
2026-05-03T13:14:36Z,2026-05-03T13:14:55Z,19,1,1,0,168,2320,0,false
2026-05-03T13:14:41Z,2026-05-03T13:14:45Z,4,1,1,0,137,2293,0,false
2026-05-03T13:14:46Z,2026-05-03T13:15:06Z,20,1,1,0,168,2293,0,false
2026-05-03T13:14:51Z,2026-05-03T13:14:56Z,4,1,1,0,134,2293,0,false
2026-05-03T13:14:57Z,2026-05-03T13:15:17Z,19,1,1,0,149,2293,0,false
2026-05-03T13:15:02Z,2026-05-03T13:15:06Z,4,1,1,0,175,2293,0,false
2026-05-03T13:15:07Z,2026-05-03T13:15:27Z,19,1,1,0,167,2293,0,false
2026-05-03T13:15:12Z,2026-05-03T13:15:18Z,6,1,1,0,276,2293,0,false
2026-05-03T13:15:19Z,2026-05-03T13:15:40Z,20,1,1,0,199,2331,0,false
2026-05-03T13:15:26Z,2026-05-03T13:15:30Z,4,1,1,0,206,2333,0,false
2026-05-03T13:15:31Z,2026-05-03T13:15:50Z,19,1,1,0,157,2293,0,false
2026-05-03T13:15:36Z,2026-05-03T13:15:41Z,5,1,1,0,151,2290,0,false
2026-05-03T13:15:42Z,2026-05-03T13:16:01Z,19,1,1,0,186,2293,0,false
2026-05-03T13:15:47Z,2026-05-03T13:15:54Z,7,1,1,0,318,2328,0,false
2026-05-03T13:15:55Z,2026-05-03T13:16:14Z,19,1,1,0,161,2293,0,false
2026-05-03T13:16:00Z,2026-05-03T13:16:05Z,4,1,1,0,204,2293,0,false
2026-05-03T13:16:06Z,2026-05-03T13:16:27Z,20,1,1,0,167,2293,0,false
2026-05-03T13:16:13Z,2026-05-03T13:16:17Z,4,1,1,0,130,2293,0,false
2026-05-03T13:16:18Z,2026-05-03T13:16:38Z,20,1,1,0,221,2293,0,false
2026-05-03T13:16:24Z,2026-05-03T13:16:28Z,4,1,1,0,153,2293,0,false
2026-05-03T13:16:29Z,2026-05-03T13:16:49Z,20,1,1,0,187,2324,0,false
2026-05-03T13:16:35Z,2026-05-03T13:16:40Z,4,1,1,0,194,2293,0,false
2026-05-03T13:16:41Z,2026-05-03T13:17:01Z,20,1,1,0,173,2293,0,false
2026-05-03T13:16:47Z,2026-05-03T13:16:52Z,5,1,1,0,162,2293,0,false
2026-05-03T13:16:52Z,2026-05-03T13:17:13Z,20,1,1,0,231,2355,0,false
2026-05-03T13:16:59Z,2026-05-03T13:17:04Z,4,1,1,0,214,2293,0,false
2026-05-03T13:17:04Z,2026-05-03T13:17:11Z,6,1,1,0,222,2293,0,false
2026-05-03T13:17:11Z,2026-05-03T13:17:15Z,3,1,1,0,125,2293,0,false
2026-05-03T13:17:16Z,2026-05-03T13:17:21Z,5,1,1,0,240,2293,0,false
2026-05-03T13:47:12Z,2026-05-04T17:58:34Z,101481,781,669,742,346301,439495,1,false
2026-05-03T13:51:11Z,2026-05-03T13:51:15Z,3,1,0,0,0,2267,0,false
2026-05-03T13:54:11Z,2026-05-03T13:54:15Z,3,1,0,0,0,2267,0,false
2026-05-03T14:02:50Z,2026-05-03T14:02:54Z,3,1,0,0,0,2274,0,false
2026-05-03T14:04:54Z,2026-05-03T14:04:56Z,2,1,0,0,0,2274,0,false
2026-05-03T14:05:12Z,2026-05-03T14:05:22Z,10,1,1,0,919,2484,0,false
2026-05-03T14:05:23Z,2026-05-03T14:05:31Z,7,3,1,1,327,4916,0,false
2026-05-03T14:13:57Z,2026-05-03T14:14:07Z,9,1,1,0,715,2570,0,false
2026-05-03T14:14:07Z,2026-05-03T14:14:18Z,10,2,1,1,678,2418,0,false
2026-05-03T14:21:11Z,2026-05-03T14:21:13Z,1,1,0,0,0,2274,0,false
2026-05-03T14:50:22Z,2026-05-03T14:50:35Z,12,1,1,0,845,2456,0,false
2026-05-03T14:50:35Z,2026-05-03T14:51:05Z,29,1,1,0,1167,2457,0,false
2026-05-03T14:50:51Z,2026-05-03T14:50:53Z,1,1,0,0,0,2273,0,false
2026-05-03T14:51:26Z,2026-05-03T14:51:28Z,1,1,0,0,0,2272,0,false
2026-05-03T16:47:49Z,2026-05-03T16:47:51Z,2,1,0,0,0,2267,0,false
2026-05-03T22:39:58Z,2026-05-04T18:15:36Z,70538,3,0,0,0,106,0,false
2026-05-03T22:43:57Z,2026-05-03T22:43:59Z,2,1,0,0,0,2274,0,false
2026-05-04T08:24:08Z,2026-05-04T08:24:13Z,5,1,0,0,0,2274,0,false
2026-05-04T08:26:22Z,2026-05-04T08:26:24Z,2,1,0,0,0,2274,0,false
2026-05-04T08:55:25Z,2026-05-04T08:55:28Z,2,1,0,0,0,2274,0,false
2026-05-04T08:57:31Z,2026-05-04T08:57:33Z,1,1,0,0,0,2274,0,false
2026-05-04T09:29:33Z,2026-05-04T09:29:40Z,7,1,0,0,0,2267,0,false
2026-05-04T09:31:20Z,2026-05-04T09:31:32Z,11,1,1,0,679,2438,0,false
2026-05-04T09:31:32Z,2026-05-04T09:32:06Z,33,1,1,0,1769,2346,0,false
2026-05-04T09:31:52Z,2026-05-04T09:32:02Z,10,1,1,0,681,2392,0,false
2026-05-04T09:32:03Z,2026-05-04T09:32:38Z,35,1,1,0,1357,2395,0,false
2026-05-04T09:32:24Z,2026-05-04T09:32:25Z,1,1,0,0,0,2279,0,false
2026-05-04T09:33:00Z,2026-05-04T09:33:03Z,2,1,0,0,0,2267,0,false
2026-05-04T09:35:45Z,2026-05-04T09:35:58Z,13,1,1,0,1053,2396,0,false
2026-05-04T09:35:59Z,2026-05-04T09:36:30Z,30,1,1,0,1209,2344,0,false
2026-05-04T09:36:16Z,2026-05-04T09:36:19Z,3,1,0,0,0,2273,0,false
2026-05-04T09:37:06Z,2026-05-04T09:37:09Z,2,1,0,0,0,2267,0,false
2026-05-04T09:39:41Z,2026-05-04T09:39:46Z,4,1,0,0,0,2274,0,false
2026-05-04T09:41:10Z,2026-05-04T09:41:47Z,37,1,1,0,2439,2459,0,false
2026-05-04T09:41:33Z,2026-05-04T09:41:36Z,3,1,0,0,0,2270,0,false
2026-05-04T09:41:33Z,2026-05-04T09:41:45Z,11,1,1,0,844,927,0,false
2026-05-04T09:41:46Z,2026-05-04T09:42:27Z,41,1,1,0,2887,1353,0,false
2026-05-04T09:41:46Z,2026-05-04T09:42:09Z,23,1,1,0,523,907,0,false
2026-05-04T09:41:50Z,2026-05-04T09:42:01Z,10,1,1,0,836,911,0,false
2026-05-04T09:41:55Z,2026-05-04T09:42:06Z,10,1,1,0,800,1364,0,false
2026-05-04T09:41:55Z,2026-05-04T09:42:06Z,10,1,1,0,689,901,0,false
2026-05-04T09:42:02Z,2026-05-04T09:42:29Z,26,1,1,0,864,1308,0,false
2026-05-04T09:42:02Z,2026-05-04T09:42:28Z,25,1,1,0,652,894,0,false
2026-05-04T09:42:07Z,2026-05-04T09:42:33Z,25,1,1,0,687,1334,0,false
2026-05-04T09:42:07Z,2026-05-04T09:42:32Z,25,1,1,0,612,909,0,false
2026-05-04T09:42:08Z,2026-05-04T09:42:32Z,23,1,1,0,480,1445,0,false
2026-05-04T09:42:08Z,2026-05-04T09:42:31Z,23,1,1,0,599,915,0,false
2026-05-04T09:42:13Z,2026-05-04T09:42:23Z,10,1,1,0,562,933,0,false
2026-05-04T09:42:13Z,2026-05-04T09:42:25Z,12,1,1,0,665,1349,0,false
2026-05-04T09:42:15Z,2026-05-04T09:42:26Z,11,1,1,0,636,895,0,false
2026-05-04T09:42:15Z,2026-05-04T09:42:18Z,2,1,0,0,0,1078,0,false
2026-05-04T09:42:15Z,2026-05-04T09:42:25Z,9,1,1,0,632,1446,0,false
2026-05-04T09:42:19Z,2026-05-04T09:42:24Z,4,1,0,0,0,1078,0,false
2026-05-04T09:42:20Z,2026-05-04T09:42:24Z,4,1,0,0,0,1613,0,false
2026-05-04T09:42:20Z,2026-05-04T09:42:30Z,10,1,1,0,472,888,0,false
2026-05-04T09:42:21Z,2026-05-04T09:42:32Z,10,1,1,0,515,890,0,false
2026-05-04T09:42:22Z,2026-05-04T09:42:27Z,4,1,0,0,0,811,0,false
2026-05-04T09:42:22Z,2026-05-04T09:42:26Z,4,1,0,0,0,1078,0,false
2026-05-04T09:42:22Z,2026-05-04T09:42:26Z,3,1,0,0,0,1346,0,false
2026-05-04T09:42:26Z,2026-05-04T09:42:58Z,32,1,1,0,1115,1129,0,false
2026-05-04T09:42:26Z,2026-05-04T09:42:52Z,25,1,1,0,579,906,0,false
2026-05-04T09:42:29Z,2026-05-04T09:42:52Z,22,1,1,0,269,1616,0,false
2026-05-04T09:42:29Z,2026-05-04T09:42:54Z,24,1,1,0,561,892,0,false
2026-05-04T09:42:29Z,2026-05-04T09:42:59Z,29,1,1,0,850,897,0,false
2026-05-04T09:42:30Z,2026-05-04T09:42:58Z,28,1,1,0,932,1786,0,false
2026-05-04T09:42:30Z,2026-05-04T09:43:05Z,35,1,1,0,1427,1179,0,false
2026-05-04T09:42:32Z,2026-05-04T09:43:00Z,27,1,1,0,908,888,0,false
2026-05-04T09:42:32Z,2026-05-04T09:42:58Z,26,1,1,0,943,1234,0,false
2026-05-04T09:42:34Z,2026-05-04T09:43:00Z,26,1,1,0,728,1162,0,false
2026-05-04T09:42:34Z,2026-05-04T09:43:00Z,26,1,1,0,795,896,0,false
2026-05-04T09:42:38Z,2026-05-04T09:42:48Z,9,1,1,0,563,900,0,false
2026-05-04T09:42:38Z,2026-05-04T09:42:51Z,12,1,1,0,989,1471,0,false
2026-05-04T09:42:38Z,2026-05-04T09:42:50Z,11,1,1,0,684,926,0,false
2026-05-04T09:42:39Z,2026-05-04T09:42:52Z,13,1,1,0,769,2104,0,false
2026-05-04T09:42:41Z,2026-05-04T09:42:50Z,9,1,1,0,669,905,0,false
2026-05-04T09:42:41Z,2026-05-04T09:42:48Z,7,1,1,0,554,1182,0,false
2026-05-04T09:42:44Z,2026-05-04T09:42:52Z,8,1,0,0,0,811,0,false
2026-05-04T09:42:44Z,2026-05-04T09:42:52Z,8,1,0,0,0,1346,0,false
2026-05-04T09:42:46Z,2026-05-04T09:42:54Z,7,1,0,0,0,811,0,false
2026-05-04T09:42:46Z,2026-05-04T09:42:55Z,8,1,0,0,0,1346,0,false
2026-05-04T09:42:47Z,2026-05-04T09:42:54Z,6,1,0,0,0,1881,0,false
2026-05-04T09:42:47Z,2026-05-04T09:42:55Z,7,1,0,0,0,811,0,false
2026-05-04T09:42:48Z,2026-05-04T09:42:55Z,6,1,0,0,0,1078,0,false
2026-05-04T09:42:51Z,2026-05-04T09:42:56Z,5,1,0,0,0,811,0,false
2026-05-04T09:42:52Z,2026-05-04T09:42:57Z,5,1,0,0,0,1078,0,false
2026-05-04T09:42:53Z,2026-05-04T09:42:59Z,5,1,0,0,0,1434,0,false
2026-05-04T09:42:53Z,2026-05-04T09:42:59Z,5,1,0,0,0,1078,0,false
2026-05-04T09:42:57Z,2026-05-04T09:43:29Z,31,1,1,0,904,1171,0,false
2026-05-04T09:42:58Z,2026-05-04T09:43:30Z,32,1,1,0,874,1703,0,false
2026-05-04T09:42:58Z,2026-05-04T09:43:28Z,29,1,1,0,776,911,0,false
2026-05-04T09:42:59Z,2026-05-04T09:43:27Z,28,1,1,0,688,909,0,false
2026-05-04T09:42:59Z,2026-05-04T09:43:26Z,26,1,1,0,571,894,0,false
2026-05-04T09:43:00Z,2026-05-04T09:43:14Z,14,1,1,0,1165,1494,0,false
